time,input,state_LID,output_LID,state_EXD,output_EXD
time,0,1935276309,0,1836018294,0
time,0,1934476309,0,1834225308,0
time,0,1933676309,0,1832434073,0
time,0,1932876309,0,1830644587,0
time,0,1932076309,0,1828856849,0
time,0,1931276309,0,1827070856,0
time,0,1930476309,0,1825286608,0
time,0,1929676309,0,1823504102,0
time,0,1928876309,0,1821723337,0
time,0,1928076309,0,1819944311,0
time,0,1927276309,0,1818167022,0
time,0,1926476309,0,1816391469,0
time,0,1925676309,0,1814617650,0
time,0,1924876309,0,1812845563,0
time,0,1924076309,0,1811075207,0
time,0,1923276309,0,1809306579,0
time,0,1922476309,0,1807539679,0
time,0,1921676309,0,1805774504,0
time,0,1920876309,0,1804011053,0
time,0,1920076309,0,1802249324,0
time,0,1919276309,0,1800489315,0
time,0,1918476309,0,1798731025,0
time,0,1917676309,0,1796974452,0
time,0,1916876309,0,1795219595,0
time,0,1916076309,0,1793466451,0
time,0,1915276309,0,1791715019,0
time,0,1914476309,0,1789965298,0
time,0,1913676309,0,1788217286,0
time,0,1912876309,0,1786470981,0
time,0,1912076309,0,1784726381,0
time,0,1911276309,0,1782983485,0
time,0,1910476309,0,1781242291,0
time,0,1909676309,0,1779502797,0
time,0,1908876309,0,1777765002,0
time,0,1908076309,0,1776028904,0
time,0,1907276309,0,1774294501,0
time,0,1906476309,0,1772561792,0
time,0,1905676309,0,1770830775,0
time,0,1904876309,0,1769101449,0
time,0,1904076309,0,1767373811,0
time,0,1903276309,0,1765647861,0
time,0,1902476309,0,1763923596,0
time,0,1901676309,0,1762201015,0
time,0,1900876309,0,1760480116,0
time,0,1900076309,0,1758760898,0
time,0,1899276309,0,1757043359,0
time,0,1898476309,0,1755327497,0
time,0,1897676309,0,1753613310,0
time,0,1896876309,0,1751900798,0
time,0,1896076309,0,1750189958,0
time,0,1895276309,0,1748480789,0
time,0,1894476309,0,1746773289,0
time,0,1893676309,0,1745067456,0
time,0,1892876309,0,1743363289,0
time,0,1892076309,0,1741660786,0
time,0,1891276309,0,1739959946,0
time,0,1890476309,0,1738260767,0
time,0,1889676309,0,1736563247,0
time,0,1888876309,0,1734867385,0
time,0,1888076309,0,1733173179,0
time,0,1887276309,0,1731480628,0
time,0,1886476309,0,1729789729,0
time,0,1885676309,0,1728100482,0
time,0,1884876309,0,1726412884,0
time,0,1884076309,0,1724726934,0
time,0,1883276309,0,1723042631,0
time,0,1882476309,0,1721359973,0
time,0,1881676309,0,1719678958,0
time,0,1880876309,0,1717999585,0
time,0,1880076309,0,1716321852,0
time,0,1879276309,0,1714645757,0
time,0,1878476309,0,1712971299,0
time,0,1877676309,0,1711298476,0
time,0,1876876309,0,1709627287,0
time,0,1876076309,0,1707957730,0
time,0,1875276309,0,1706289803,0
time,0,1874476309,0,1704623505,0
time,0,1873676309,0,1702958834,0
time,0,1872876309,0,1701295789,0
time,0,1872076309,0,1699634368,0
time,0,1871276309,0,1697974569,0
time,0,1870476309,0,1696316391,0
time,0,1869676309,0,1694659833,0
time,0,1868876309,0,1693004892,0
time,0,1868076309,0,1691351567,0
time,0,1867276309,0,1689699857,0
time,0,1866476309,0,1688049760,0
time,0,1865676309,0,1686401274,0
time,0,1864876309,0,1684754398,0
time,0,1864076309,0,1683109131,0
time,0,1863276309,0,1681465470,0
time,0,1862476309,0,1679823414,0
time,0,1861676309,0,1678182962,0
time,0,1860876309,0,1676544112,0
time,0,1860076309,0,1674906862,0
time,0,1859276309,0,1673271211,0
time,0,1858476309,0,1671637158,0
time,0,1857676309,0,1670004700,0
time,0,1856876309,0,1668373837,0
time,0,1856076309,0,1666744566,0
time,0,1855276309,0,1665116886,0
time,0,1854476309,0,1663490796,0
time,0,1853676309,0,1661866294,0
time,0,1852876309,0,1660243378,0
time,0,1852076309,0,1658622047,0
time,0,1851276309,0,1657002299,0
time,0,1850476309,0,1655384133,0
time,0,1849676309,0,1653767547,0
time,0,1848876309,0,1652152540,0
time,0,1848076309,0,1650539110,0
time,0,1847276309,0,1648927256,0
time,0,1846476309,0,1647316976,0
time,0,1845676309,0,1645708269,0
time,0,1844876309,0,1644101133,0
time,0,1844076309,0,1642495566,0
time,0,1843276309,0,1640891567,0
time,0,1842476309,0,1639289134,0
time,0,1841676309,0,1637688266,0
time,0,1840876309,0,1636088962,0
time,0,1840076309,0,1634491219,0
time,0,1839276309,0,1632895037,0
time,0,1838476309,0,1631300413,0
time,0,1837676309,0,1629707347,0
time,0,1836876309,0,1628115836,0
time,0,1836076309,0,1626525880,0
time,0,1835276309,0,1624937476,0
time,0,1834476309,0,1623350623,0
time,0,1833676309,0,1621765320,0
time,0,1832876309,0,1620181565,0
time,0,1832076309,0,1618599357,0
time,0,1831276309,0,1617018694,0
time,0,1830476309,0,1615439575,0
time,0,1829676309,0,1613861998,0
time,0,1828876309,0,1612285961,0
time,0,1828076309,0,1610711463,0
time,0,1827276309,0,1609138503,0
time,0,1826476309,0,1607567079,0
time,0,1825676309,0,1605997190,0
time,0,1824876309,0,1604428834,0
time,0,1824076309,0,1602862009,0
time,0,1823276309,0,1601296715,0
time,0,1822476309,0,1599732949,0
time,0,1821676309,0,1598170710,0
time,0,1820876309,0,1596609997,0
time,0,1820076309,0,1595050808,0
time,0,1819276309,0,1593493142,0
time,0,1818476309,0,1591936997,0
time,0,1817676309,0,1590382372,0
time,0,1816876309,0,1588829265,0
time,0,1816076309,0,1587277674,0
time,0,1815276309,0,1585727599,0
time,0,1814476309,0,1584179037,0
time,0,1813676309,0,1582631988,0
time,0,1812876309,0,1581086449,0
time,0,1812076309,0,1579542420,0
time,0,1811276309,0,1577999899,0
time,0,1810476309,0,1576458884,0
time,0,1809676309,0,1574919374,0
time,0,1808876309,0,1573381367,0
time,0,1808076309,0,1571844862,0
time,0,1807276309,0,1570309858,0
time,0,1806476309,0,1568776353,0
time,0,1805676309,0,1567244345,0
time,0,1804876309,0,1565713833,0
time,0,1804076309,0,1564184816,0
time,0,1803276309,0,1562657292,0
time,0,1802476309,0,1561131260,0
time,0,1801676309,0,1559606718,0
time,0,1800876309,0,1558083665,0
time,0,1800076309,0,1556562099,0
time,0,1799276309,0,1555042019,0
time,0,1798476309,0,1553523424,0
time,0,1797676309,0,1552006312,0
time,0,1796876309,0,1550490681,0
time,0,1796076309,0,1548976530,0
time,0,1795276309,0,1547463858,0
time,0,1794476309,0,1545952663,0
time,0,1793676309,0,1544442944,0
time,0,1792876309,0,1542934699,0
time,0,1792076309,0,1541427927,0
time,0,1791276309,0,1539922627,0
time,0,1790476309,0,1538418797,0
time,0,1789676309,0,1536916435,0
time,0,1788876309,0,1535415541,0
time,0,1788076309,0,1533916112,0
time,0,1787276309,0,1532418148,0
time,0,1786476309,0,1530921646,0
time,0,1785676309,0,1529426606,0
time,0,1784876309,0,1527933026,0
time,0,1784076309,0,1526440904,0
time,0,1783276309,0,1524950240,0
time,0,1782476309,0,1523461031,0
time,0,1781676309,0,1521973277,0
time,0,1780876309,0,1520486975,0
time,0,1780076309,0,1519002125,0
time,0,1779276309,0,1517518725,0
time,0,1778476309,0,1516036774,0
time,0,1777676309,0,1514556270,0
time,0,1776876309,0,1513077212,0
time,0,1776076309,0,1511599598,0
time,0,1775276309,0,1510123427,0
time,0,1774476309,0,1508648698,0
time,0,1773676309,0,1507175409,0
time,0,1772876309,0,1505703559,0
time,0,1772076309,0,1504233146,0
time,0,1771276309,0,1502764169,0
time,0,1770476309,0,1501296626,0
time,0,1769676309,0,1499830517,0
time,0,1768876309,0,1498365839,0
time,0,1768076309,0,1496902592,0
time,0,1767276309,0,1495440774,0
time,0,1766476309,0,1493980383,0
time,0,1765676309,0,1492521418,0
time,0,1764876309,0,1491063878,0
time,0,1764076309,0,1489607761,0
time,0,1763276309,0,1488153066,0
time,0,1762476309,0,1486699792,0
time,0,1761676309,0,1485247937,0
time,0,1760876309,0,1483797500,0
time,0,1760076309,0,1482348480,0
time,0,1759276309,0,1480900875,0
time,0,1758476309,0,1479454683,0
time,0,1757676309,0,1478009904,0
time,0,1756876309,0,1476566535,0
time,0,1756076309,0,1475124576,0
time,0,1755276309,0,1473684025,0
time,0,1754476309,0,1472244881,0
time,0,1753676309,0,1470807142,0
time,0,1752876309,0,1469370807,0
time,789168055,2541244364,0,2257103930,0
time,0,900000,1,900000,1
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,0,900000,0,900000,0
time,765073917,765973917,0,765973917,0
time,0,765173917,0,765225896,0
time,0,764373917,0,764478606,0
time,0,763573917,0,763732045,0
time,0,762773917,0,762986213,0
time,0,761973917,0,762241110,0
time,0,761173917,0,761496734,0
time,0,760373917,0,760753085,0
time,0,759573917,0,760010163,0
time,0,758773917,0,759267966,0
time,0,757973917,0,758526494,0
time,0,757173917,0,757785746,0
time,0,756373917,0,757045721,0
time,0,755573917,0,756306419,0
time,0,754773917,0,755567839,0
time,0,753973917,0,754829980,0
time,0,753173917,0,754092842,0
time,0,752373917,0,753356424,0
time,0,751573917,0,752620725,0
time,0,750773917,0,751885744,0
time,0,749973917,0,751151481,0
time,0,749173917,0,750417935,0
time,0,748373917,0,749685105,0
time,0,747573917,0,748952991,0
time,0,746773917,0,748221592,0
time,0,745973917,0,747490907,0
time,0,745173917,0,746760936,0
time,0,744373917,0,746031678,0
time,0,743573917,0,745303132,0
time,0,742773917,0,744575297,0
time,0,741973917,0,743848173,0
time,0,741173917,0,743121759,0
time,0,740373917,0,742396055,0
time,0,739573917,0,741671059,0
time,0,738773917,0,740946771,0
time,0,737973917,0,740223191,0
time,0,737173917,0,739500317,0
time,0,736373917,0,738778149,0
time,0,735573917,0,738056686,0
time,0,734773917,0,737335928,0
time,0,733973917,0,736615874,0
time,0,733173917,0,735896523,0
time,0,732373917,0,735177875,0
time,0,731573917,0,734459928,0
time,0,730773917,0,733742682,0
time,0,729973917,0,733026137,0
time,0,729173917,0,732310292,0
time,0,728373917,0,731595146,0
time,0,727573917,0,730880698,0
time,0,726773917,0,730166948,0
time,0,725973917,0,729453895,0
time,0,725173917,0,728741538,0
time,0,724373917,0,728029877,0
time,0,723573917,0,727318911,0
time,0,722773917,0,726608639,0
time,0,721973917,0,725899061,0
time,0,721173917,0,725190176,0
time,0,720373917,0,724481983,0
time,0,719573917,0,723774482,0
time,0,718773917,0,723067671,0
time,0,717973917,0,722361551,0
time,0,717173917,0,721656120,0
time,0,716373917,0,720951378,0
time,0,715573917,0,720247324,0
time,0,714773917,0,719543958,0
time,0,713973917,0,718841279,0
time,0,713173917,0,718139286,0
time,0,712373917,0,717437979,0
time,0,711573917,0,716737356,0
time,0,710773917,0,716037418,0
time,0,709973917,0,715338163,0
time,0,709173917,0,714639591,0
time,0,708373917,0,713941701,0
time,0,707573917,0,713244493,0
time,0,706773917,0,712547966,0
time,0,705973917,0,711852119,0
time,0,705173917,0,711156951,0
time,0,704373917,0,710462462,0
time,0,703573917,0,709768652,0
time,0,702773917,0,709075519,0
time,0,701973917,0,708383063,0
time,0,701173917,0,707691283,0
time,0,700373917,0,707000179,0
time,0,699573917,0,706309750,0
time,0,698773917,0,705619995,0
time,0,697973917,0,704930913,0
time,0,697173917,0,704242504,0
time,0,696373917,0,703554768,0
time,0,695573917,0,702867703,0
time,0,694773917,0,702181309,0
time,0,693973917,0,701495586,0
time,0,693173917,0,700810532,0
time,0,692373917,0,700126147,0
time,0,691573917,0,699442431,0
time,0,690773917,0,698759382,0
time,0,689973917,0,698077000,0
time,0,689173917,0,697395285,0
time,0,688373917,0,696714235,0
time,0,687573917,0,696033851,0
time,0,686773917,0,695354131,0
time,0,685973917,0,694675075,0
time,0,685173917,0,693996682,0
time,0,684373917,0,693318951,0
time,0,683573917,0,692641882,0
time,0,682773917,0,691965474,0
time,0,681973917,0,691289727,0
time,0,681173917,0,690614640,0
time,0,680373917,0,689940212,0
time,0,679573917,0,689266443,0
time,0,678773917,0,688593332,0
time,0,677973917,0,687920878,0
time,0,677173917,0,687249081,0
time,0,676373917,0,686577940,0
time,0,675573917,0,685907454,0
time,0,674773917,0,685237623,0
time,0,673973917,0,684568446,0
time,0,673173917,0,683899923,0
time,0,672373917,0,683232052,0
time,0,671573917,0,682564834,0
time,0,670773917,0,681898267,0
time,0,669973917,0,681232351,0
time,0,669173917,0,680567086,0
time,0,668373917,0,679902470,0
time,0,667573917,0,679238503,0
time,0,666773917,0,678575185,0
time,0,665973917,0,677912514,0
time,0,665173917,0,677250491,0
time,0,664373917,0,676589114,0
time,0,663573917,0,675928383,0
time,0,662773917,0,675268297,0
time,0,661973917,0,674608856,0
time,0,661173917,0,673950059,0
time,0,660373917,0,673291905,0
time,0,659573917,0,672634394,0
time,0,658773917,0,671977525,0
time,0,657973917,0,671321297,0
time,0,657173917,0,670665710,0
time,0,656373917,0,670010764,0
time,0,655573917,0,669356457,0
time,0,654773917,0,668702789,0
time,0,653973917,0,668049759,0
time,0,653173917,0,667397367,0
time,0,652373917,0,666745612,0
time,0,651573917,0,666094494,0
time,0,650773917,0,665444012,0
time,0,649973917,0,664794165,0
time,0,649173917,0,664144952,0
time,0,648373917,0,663496373,0
time,0,647573917,0,662848428,0
time,0,646773917,0,662201116,0
time,0,645973917,0,661554436,0
time,0,645173917,0,660908387,0
time,0,644373917,0,660262969,0
time,0,643573917,0,659618181,0
time,0,642773917,0,658974023,0
time,0,641973917,0,658330494,0
time,0,641173917,0,657687594,0
time,0,640373917,0,657045321,0
time,0,639573917,0,656403676,0
time,0,638773917,0,655762657,0
time,0,637973917,0,655122264,0
time,0,637173917,0,654482497,0
time,0,636373917,0,653843354,0
time,0,635573917,0,653204836,0
time,0,634773917,0,652566941,0
time,0,633973917,0,651929669,0
time,0,633173917,0,651293019,0
time,0,632373917,0,650656991,0
time,0,631573917,0,650021584,0
time,0,630773917,0,649386798,0
time,0,629973917,0,648752632,0
time,0,629173917,0,648119085,0
time,0,628373917,0,647486157,0
time,0,627573917,0,646853847,0
time,0,626773917,0,646222154,0
time,0,625973917,0,645591078,0
time,0,625173917,0,644960618,0
time,0,624373917,0,644330774,0
time,0,623573917,0,643701545,0
time,0,622773917,0,643072931,0
time,0,621973917,0,642444931,0
time,0,621173917,0,641817544,0
time,0,620373917,0,641190770,0
time,0,619573917,0,640564608,0
time,0,618773917,0,639939057,0
time,0,617973917,0,639314117,0
time,0,617173917,0,638689787,0
time,0,616373917,0,638066067,0
time,0,615573917,0,637442956,0
time,0,614773917,0,636820454,0
time,0,613973917,0,636198560,0
time,0,613173917,0,635577273,0
time,0,612373917,0,634956593,0
time,0,611573917,0,634336519,0
time,0,610773917,0,633717050,0
time,0,609973917,0,633098186,0
time,0,609173917,0,632479927,0
time,0,608373917,0,631862271,0
time,0,607573917,0,631245219,0
time,0,606773917,0,630628769,0
time,0,605973917,0,630012921,0
time,0,605173917,0,629397675,0
time,0,604373917,0,628783029,0
time,0,603573917,0,628168984,0
time,0,602773917,0,627555538,0
time,0,601973917,0,626942691,0
time,0,601173917,0,626330443,0
time,0,600373917,0,625718793,0
time,0,599573917,0,625107740,0
time,0,598773917,0,624497284,0
time,0,597973917,0,623887424,0
time,0,597173917,0,623278159,0
time,0,596373917,0,622669489,0
time,0,595573917,0,622061414,0
time,0,594773917,0,621453933,0
time,0,593973917,0,620847045,0
time,0,593173917,0,620240750,0
time,0,592373917,0,619635047,0
time,0,591573917,0,619029935,0
time,0,590773917,0,618425414,0
time,0,589973917,0,617821483,0
time,0,589173917,0,617218142,0
time,0,588373917,0,616615390,0
time,0,587573917,0,616013227,0
time,0,586773917,0,615411652,0
time,0,585973917,0,614810665,0
time,0,585173917,0,614210264,0
time,0,584373917,0,613610450,0
time,0,583573917,0,613011222,0
time,0,582773917,0,612412579,0
time,0,581973917,0,611814520,0
time,0,581173917,0,611217045,0
time,0,580373917,0,610620154,0
time,0,579573917,0,610023846,0
time,0,578773917,0,609428120,0
time,0,577973917,0,608832976,0
time,0,577173917,0,608238413,0
time,0,576373917,0,607644431,0
time,0,575573917,0,607051029,0
time,0,574773917,0,606458206,0
time,0,573973917,0,605865962,0
time,0,573173917,0,605274297,0
time,0,572373917,0,604683209,0
time,0,571573917,0,604092699,0
time,0,570773917,0,603502765,0
time,0,569973917,0,602913407,0
time,0,569173917,0,602324625,0
time,0,568373917,0,601736418,0
time,0,567573917,0,601148785,0
time,0,566773917,0,600561726,0
time,732107380,1298081297,0,1332082620,0
time,0,1297281297,0,1330781759,0
time,0,1296481297,0,1329482168,0
time,0,1295681297,0,1328183846,0
time,0,1294881297,0,1326886792,0
time,0,1294081297,0,1325591005,0
time,0,1293281297,0,1324296483,0
time,0,1292481297,0,1323003225,0
time,0,1291681297,0,1321711230,0
time,0,1290881297,0,1320420497,0
time,0,1290081297,0,1319131024,0
time,0,1289281297,0,1317842811,0
time,0,1288481297,0,1316555856,0
time,0,1287681297,0,1315270157,0
time,0,1286881297,0,1313985714,0
time,0,1286081297,0,1312702525,0
time,0,1285281297,0,1311420589,0
time,0,1284481297,0,1310139905,0
time,0,1283681297,0,1308860472,0
time,0,1282881297,0,1307582288,0
time,0,1282081297,0,1306305353,0
time,0,1281281297,0,1305029665,0
time,0,1280481297,0,1303755222,0
time,0,1279681297,0,1302482024,0
time,0,1278881297,0,1301210069,0
time,0,1278081297,0,1299939357,0
time,0,1277281297,0,1298669885,0
time,0,1276481297,0,1297401653,0
time,0,1275681297,0,1296134660,0
time,0,1274881297,0,1294868904,0
time,0,1274081297,0,1293604384,0
time,0,1273281297,0,1292341099,0
time,0,1272481297,0,1291079048,0
time,0,1271681297,0,1289818229,0
time,0,1270881297,0,1288558641,0
time,0,1270081297,0,1287300283,0
time,0,1269281297,0,1286043154,0
time,0,1268481297,0,1284787253,0
time,0,1267681297,0,1283532578,0
time,0,1266881297,0,1282279129,0
time,0,1266081297,0,1281026904,0
time,0,1265281297,0,1279775902,0
time,0,1264481297,0,1278526121,0
time,0,1263681297,0,1277277561,0
time,0,1262881297,0,1276030220,0
time,0,1262081297,0,1274784097,0
time,0,1261281297,0,1273539191,0
time,0,1260481297,0,1272295501,0
time,0,1259681297,0,1271053025,0
time,0,1258881297,0,1269811763,0
time,0,1258081297,0,1268571713,0
time,0,1257281297,0,1267332874,0
time,0,1256481297,0,1266095245,0
time,0,1255681297,0,1264858824,0
time,0,1254881297,0,1263623611,0
time,0,1254081297,0,1262389604,0
time,0,1253281297,0,1261156802,0
time,0,1252481297,0,1259925204,0
time,0,1251681297,0,1258694809,0
time,0,1250881297,0,1257465615,0
time,0,1250081297,0,1256237622,0
time,0,1249281297,0,1255010828,0
time,0,1248481297,0,1253785232,0
time,0,1247681297,0,1252560833,0
time,0,1246881297,0,1251337630,0
time,0,1246081297,0,1250115621,0
time,0,1245281297,0,1248894805,0
time,0,1244481297,0,1247675182,0
time,0,1243681297,0,1246456750,0
time,0,1242881297,0,1245239508,0
time,0,1242081297,0,1244023454,0
time,0,1241281297,0,1242808588,0
time,0,1240481297,0,1241594908,0
time,0,1239681297,0,1240382413,0
time,0,1238881297,0,1239171103,0
time,0,1238081297,0,1237960975,0
time,0,1237281297,0,1236752029,0
time,0,1236481297,0,1235544264,0
time,0,1235681297,0,1234337678,0
time,0,1234881297,0,1233132271,0
time,0,1234081297,0,1231928041,0
time,0,1233281297,0,1230724987,0
time,0,1232481297,0,1229523108,0
time,0,1231681297,0,1228322402,0
time,0,1230881297,0,1227122869,0
time,0,1230081297,0,1225924507,0
time,0,1229281297,0,1224727316,0
time,0,1228481297,0,1223531294,0
time,0,1227681297,0,1222336440,0
time,0,1226881297,0,1221142753,0
time,0,1226081297,0,1219950231,0
time,0,1225281297,0,1218758874,0
time,0,1224481297,0,1217568680,0
time,0,1223681297,0,1216379649,0
time,0,1222881297,0,1215191779,0
time,0,1222081297,0,1214005069,0
time,0,1221281297,0,1212819518,0
time,0,1220481297,0,1211635124,0
time,0,1219681297,0,1210451887,0
time,0,1218881297,0,1209269806,0
time,0,1218081297,0,1208088879,0
time,0,1217281297,0,1206909105,0
time,0,1216481297,0,1205730483,0
time,0,1215681297,0,1204553012,0
time,0,1214881297,0,1203376691,0
time,0,1214081297,0,1202201519,0
time,0,1213281297,0,1201027495,0
time,0,1212481297,0,1199854617,0
time,0,1211681297,0,1198682884,0
time,0,1210881297,0,1197512296,0
time,0,1210081297,0,1196342851,0
time,0,1209281297,0,1195174548,0
time,0,1208481297,0,1194007386,0
time,0,1207681297,0,1192841364,0
time,0,1206881297,0,1191676480,0
time,0,1206081297,0,1190512734,0
time,0,1205281297,0,1189350124,0
time,0,1204481297,0,1188188650,0
time,0,1203681297,0,1187028310,0
time,0,1202881297,0,1185869103,0
time,0,1202081297,0,1184711028,0
time,0,1201281297,0,1183554084,0
time,0,1200481297,0,1182398270,0
time,0,1199681297,0,1181243585,0
time,0,1198881297,0,1180090027,0
time,0,1198081297,0,1178937596,0
time,0,1197281297,0,1177786290,0
time,0,1196481297,0,1176636109,0
time,0,1195681297,0,1175487051,0
time,0,1194881297,0,1174339115,0
